,CHP1_Electricity_Generation_(kW),CHP2_Electricity_Generation_(kW),CHP1_Heat_Output_(kW),CHP2_Heat_Output_(kW),Boiler_Heat_Output_(kW),Feels-Like Temperature Deg C,Wind Speed ms,Energy Usage KW,Day ahead UK electricity price,Site_Heat_Demand_(kW),Import_Electricity_(kW),Export_Electricity_(kW)
06/02/2020 17:00,1466.40625,1486.40625,2281.25,2468.75,0,4.4,1.5,1648,55.9,4750,1648,-131.1805543
06/02/2020 17:30,1438.125,1486.5625,2218.75,2468.75,0,4.4,1.5,1649,53.85,4687.5,1649,-227.2022667
06/02/2020 18:00,1412.65625,1486.5625,2156.25,2437.5,0,2.1,0.1,1650,51.8,4593.75,1650,-304.0749733
06/02/2020 18:30,1372.03125,1486.71875,2093.75,2406.25,0,2.1,0.1,1651,47.25,4500,1651,-390.7770222
06/02/2020 19:00,1342.1875,1487.1875,2031.25,2406.25,0,0.6,0.9,1652,42.7,4437.5,1652,-448.6230458
06/02/2020 19:30,1301.09375,1487.03125,1968.75,2406.25,0,0.6,0.9,1653,39.3,4375,1653,-525.78991
06/02/2020 20:00,1258.4375,1487.03125,1906.25,2406.25,0,0.1,0.4,1654,35.9,4312.5,1654,-540.90963
06/02/2020 20:30,1159.6875,1486.875,1750,2406.25,0,0.1,0.4,1655,34.325,4156.25,1655,-480.6798558
06/02/2020 21:00,1060.46875,1486.5625,1593.75,2406.25,0,-1.3,1.5,1656,32.75,4000,1656,-406.1371107
06/02/2020 21:30,961.71875,1486.40625,1437.5,2375,0,-1.3,1.5,1657,30.975,3812.5,1657,-326.8078423
06/02/2020 22:00,863.4375,1486.5625,1281.25,2375,0,-1.4,1.3,1658,29.2,3656.25,1658,-223.5896438
06/02/2020 22:30,764.375,1487.03125,1125,2406.25,0,-1.4,1.3,1659,29.085,3531.25,1659,-129.9299298
06/02/2020 23:00,665.15625,1487.34375,968.75,2437.5,0,-2.5,0.7,1660,28.97,3406.25,1660,-26.72629364
06/02/2020 23:30,571.875,1487.96875,812.5,2437.5,0,-2.5,0.7,1661,28.78,3250,1661,0
07/02/2020 00:00,473.59375,1487.96875,656.25,2437.5,0,-2.6,1.1,1662,28.59,3093.75,1662,0
07/02/2020 00:30,386.25,1484.375,531.25,2437.5,0,-2.6,1.1,1663,27.765,2968.75,1663,0
07/02/2020 01:00,316.40625,1484.375,437.5,2468.75,0,-1.9,2.2,1664,26.94,2906.25,1664,0
07/02/2020 01:30,242.96875,1484.0625,343.75,2468.75,77.51937984,-1.9,2.2,1665,25.945,2890.01938,1665,0
07/02/2020 02:00,184.0625,1484.53125,250,2468.75,77.51937984,-2.9,2.9,1666,24.95,2796.26938,1666,0
07/02/2020 02:30,115,1484.53125,156.25,2500,77.51937984,-2.9,2.9,1667,23.98,2733.76938,1667,0
07/02/2020 03:00,56.25,1484.84375,62.5,2531.25,77.51937984,-2,2.4,1668,23.01,2671.26938,1668,0
07/02/2020 03:30,48.28125,1484.6875,0,2531.25,77.51937984,-2,2.4,1669,23.345,2608.76938,1669,0
07/02/2020 04:00,128.28125,1484.375,125,2531.25,77.51937984,-2.9,2.8,1670,23.68,2733.76938,1670,0
07/02/2020 04:30,226.875,1484.6875,281.25,2531.25,77.51937984,-2.9,2.8,1671,26.88,2890.01938,1671,0
07/02/2020 05:00,326.40625,1485,437.5,2562.5,77.51937984,-1.9,2.9,1672,30.08,3077.51938,1672,0
07/02/2020 05:30,425.3125,1485,593.75,2562.5,77.51937984,-1.9,2.9,1673,34.555,3233.76938,1673,0
07/02/2020 06:00,524.21875,1484.375,750,2562.5,77.51937984,-2.7,2.9,1674,39.03,3390.01938,1674,0
07/02/2020 06:30,623.28125,1484.21875,906.25,2531.25,77.51937984,-2.7,2.9,1675,43.195,3515.01938,1675,0
07/02/2020 07:00,722.03125,1483.90625,1062.5,2531.25,77.51937984,-1.6,3.8,1676,47.36,3671.26938,1676,0
07/02/2020 07:30,821.25,1483.28125,1218.75,2531.25,77.51937984,-1.6,3.8,1677,44.215,3827.51938,1677,0
07/02/2020 08:00,920.3125,1487.1875,1375,2531.25,77.51937984,-1.7,4.9,1678,41.07,3983.76938,1678,0
07/02/2020 08:30,1018.59375,1486.71875,1531.25,2500,77.51937984,-1.7,4.9,1679,38.8,4108.76938,1679,0
07/02/2020 09:00,1086.71875,1486.5625,1656.25,2500,77.51937984,-1.1,5.1,1680,36.53,4233.76938,1680,0
07/02/2020 09:30,1172.03125,1485.3125,1781.25,2500,77.51937984,-1.1,5.1,1681,35.025,4358.76938,1681,0
07/02/2020 10:00,1223.59375,1485,1906.25,2468.75,77.51937984,0.6,5.6,1682,33.52,4452.51938,1682,0
07/02/2020 10:30,1305.3125,1485,2062.5,2468.75,77.51937984,0.6,5.6,1683,33.075,4608.76938,1683,0
07/02/2020 11:00,1330.15625,1484.84375,2187.5,2500,77.51937984,2.9,5.3,1684,32.63,4765.01938,1684,0
07/02/2020 11:30,1325.78125,1485,2187.5,2531.25,77.51937984,2.9,5.3,1685,31.355,4796.26938,1685,0
07/02/2020 12:00,1317.65625,1485,2187.5,2531.25,77.51937984,4.8,5.8,1686,30.08,4796.26938,1686,0
07/02/2020 12:30,1316.71875,1485.15625,2156.25,2500,77.51937984,4.8,5.8,1687,29.325,4733.76938,1687,0
07/02/2020 13:00,1313.125,1485.15625,2125,2468.75,77.51937984,5.7,7,1688,28.57,4671.26938,1688,0
07/02/2020 13:30,1287.96875,1485.46875,2093.75,2437.5,0,5.7,7,1689,28.2,4531.25,1689,0
07/02/2020 14:00,1276.875,1485.15625,2062.5,2437.5,0,6.1,7.7,1690,27.83,4500,1690,0
07/02/2020 14:30,1269.84375,1485.625,2031.25,2437.5,0,6.1,7.7,1691,29.335,4468.75,1691,0
07/02/2020 15:00,1247.03125,1486.25,2000,2437.5,0,5.2,6.6,1692,30.84,4437.5,1692,0
07/02/2020 15:30,1217.8125,1486.25,1937.5,2437.5,0,5.2,6.6,1693,33.08,4375,1693,0
07/02/2020 16:00,1172.34375,1486.25,1875,2437.5,0,4,7,1694,35.32,4312.5,1694,0
07/02/2020 16:30,1154.21875,1486.5625,1812.5,2437.5,0,4,7,1695,39.66,4250,1695,0
07/02/2020 17:00,1068.90625,1487.34375,1718.75,2437.5,0,3,5,1696,44,4156.25,1696,0
07/02/2020 17:30,1017.34375,1486.875,1593.75,2437.5,0,3,5,1697,42.745,4031.25,1697,0
07/02/2020 18:00,935.625,1487.03125,1437.5,2437.5,0,1.5,6.3,1698,41.49,3875,1698,0
07/02/2020 18:30,862.5,1487.65625,1312.5,2406.25,0,1.5,6.3,1699,40.76,3718.75,1699,0
07/02/2020 19:00,786.875,1486.5625,1187.5,2375,0,1.5,5.8,1700,40.03,3562.5,1700,0
07/02/2020 19:30,696.40625,1486.71875,1031.25,2375,0,1.5,5.8,1701,37.14,3406.25,1701,0
07/02/2020 20:00,597.8125,1486.09375,906.25,2375,0,1.5,6.9,1702,34.25,3281.25,1702,0
07/02/2020 20:30,502.5,1485.78125,781.25,2375,0,1.5,6.9,1703,33.48,3156.25,1703,0
07/02/2020 21:00,428.75,1485.9375,656.25,2375,0,2.5,6.9,1704,32.71,3031.25,1704,0
07/02/2020 21:30,340.78125,1486.25,531.25,2375,7.751937984,2.5,6.9,1705,28,2914.001938,1705,0
07/02/2020 22:00,249.0625,1386.5625,406.25,2343.75,7.751937984,3,7.3,1706,23.29,2757.751938,1706,0
07/02/2020 22:30,172.65625,1379.6875,281.25,2343.75,7.751937984,3,7.3,1707,26.645,2632.751938,1707,0
07/02/2020 23:00,102.8125,1379.0625,187.5,2343.75,7.751937984,4.1,6.8,1708,30,2539.001938,1708,0
07/02/2020 23:30,50,1374.84375,93.75,2312.5,7.751937984,4.1,6.8,1709,25.53,2414.001938,1709,0
08/02/2020 00:00,0,1374.84375,31.25,2312.5,7.751937984,4.4,6.2,1710,21.06,2351.501938,1710,0
08/02/2020 00:30,0,1374.84375,0,2312.5,7.751937984,4.4,6.2,1711,20.93,2320.251938,1711,0
08/02/2020 01:00,0,1354.6875,0,2312.5,7.751937984,4.7,7.1,1712,20.8,2320.251938,1712,0
08/02/2020 01:30,0,1353.90625,0,2281.25,7.751937984,4.7,7.1,1713,19.875,2289.001938,1713,0
08/02/2020 02:00,0,1353.59375,0,2281.25,7.751937984,5.2,7.7,1714,18.95,2289.001938,1714,0
08/02/2020 02:30,0,1355.3125,0,2281.25,7.751937984,5.2,7.7,1715,18.475,2289.001938,1715,0
08/02/2020 03:00,0,1355,0,2281.25,7.751937984,5.8,7,1716,18,2289.001938,1716,0
08/02/2020 03:30,29.375,1355.3125,0,2281.25,7.751937984,5.8,7,1717,17.325,2289.001938,1717,0
08/02/2020 04:00,104.0625,1355.3125,93.75,2281.25,7.751937984,5.8,8,1718,16.65,2382.751938,1718,0
08/02/2020 04:30,191.25,1355.3125,218.75,2281.25,7.751937984,5.8,8,1719,18.015,2507.751938,1719,0
08/02/2020 05:00,277.5,1355.3125,343.75,2281.25,7.751937984,6.2,7.2,1720,19.38,2632.751938,1720,0
08/02/2020 05:30,360.15625,1454.0625,468.75,2312.5,7.751937984,6.2,7.2,1721,20.8,2789.001938,1721,0
08/02/2020 06:00,447.96875,1460.9375,625,2312.5,7.751937984,5.6,6.7,1722,22.22,2945.251938,1722,0
08/02/2020 06:30,515.9375,1461.25,750,2312.5,7.751937984,5.6,6.7,1723,25.86,3070.251938,1723,0
08/02/2020 07:00,587.65625,1464.375,875,2343.75,7.751937984,5.3,4.6,1724,29.5,3226.501938,1724,0
08/02/2020 07:30,666.40625,1463.75,1000,2343.75,7.751937984,5.3,4.6,1725,33.875,3351.501938,1725,0
08/02/2020 08:00,757.34375,1462.8125,1093.75,2343.75,7.751937984,4.7,4.2,1726,38.25,3445.251938,1726,0
08/02/2020 08:30,807.34375,1483.59375,1187.5,2343.75,7.751937984,4.7,4.2,1727,41.28,3539.001938,1727,0
08/02/2020 09:00,875.9375,1484.6875,1281.25,2343.75,7.751937984,4.3,4.7,1728,44.31,3632.751938,1728,0
08/02/2020 09:30,963.59375,1484.6875,1437.5,2343.75,0,4.3,4.7,1729,42.355,3781.25,1729,0
08/02/2020 10:00,1038.4375,1483.90625,1531.25,2343.75,23.25581395,4.4,5.1,1730,40.4,3898.255814,1730,0
08/02/2020 10:30,1088.28125,1483.75,1625,2343.75,23.25581395,4.4,5.1,1731,37.2,3992.005814,1731,-28.45610764
08/02/2020 11:00,1124.21875,1483.4375,1718.75,2343.75,31.00775194,4.8,5.9,1732,34,4093.507752,1732,-23.01719507
08/02/2020 11:30,1100.78125,1483.4375,1718.75,2343.75,31.00775194,4.8,5.9,1733,33,4093.507752,1733,0
08/02/2020 12:00,1013.59375,1482.65625,1625,2343.75,31.00775194,5.6,6,1734,32,3999.757752,1734,0
08/02/2020 12:30,927.34375,1482.5,1500,2343.75,31.00775194,5.6,6,1735,29.6,3874.757752,1735,0
08/02/2020 13:00,844.6875,1482.8125,1375,2343.75,31.00775194,5,7.1,1736,27.2,3749.757752,1736,0
08/02/2020 13:30,756.875,1482.65625,1218.75,2343.75,31.00775194,5,7.1,1737,26.67,3593.507752,1737,0
08/02/2020 14:00,688.90625,1482.5,1093.75,2343.75,31.00775194,6.3,6.5,1738,26.14,3468.507752,1738,0
08/02/2020 14:30,617.1875,1483.59375,968.75,2343.75,31.00775194,6.3,6.5,1739,29.275,3343.507752,1739,0
08/02/2020 15:00,538.4375,1484.21875,843.75,2343.75,31.00775194,5.9,7.9,1740,32.41,3218.507752,1740,0
08/02/2020 15:30,447.5,1482.65625,750,2343.75,31.00775194,5.9,7.9,1741,34.205,3124.757752,1741,0
08/02/2020 16:00,397.5,1480.78125,656.25,2343.75,38.75968992,5.5,6.8,1742,36,3038.75969,1742,0
08/02/2020 16:30,328.90625,1437.1875,562.5,2312.5,38.75968992,5.5,6.8,1743,42.75,2913.75969,1743,0
08/02/2020 17:00,241.25,1407.34375,406.25,2250,131.7829457,4,6.8,1744,49.5,2788.032946,1744,0
08/02/2020 17:30,166.40625,1308.75,312.5,2093.75,193.7984496,4,6.8,1745,48.25,2600.04845,1745,0
08/02/2020 18:00,116.5625,1263.28125,218.75,2031.25,248.0620155,3.9,5.9,1746,47,2498.062016,1746,0
08/02/2020 18:30,51.25,1213.90625,125,2000,271.3178295,3.9,5.9,1747,42.545,2396.317829,1747,0
08/02/2020 19:00,0,1115.15625,31.25,1843.75,310.0775194,3.3,7.2,1748,38.09,2185.077519,1748,0
08/02/2020 19:30,0,1067.03125,0,1781.25,410.8527132,3.3,7.2,1749,36.045,2192.102713,1749,0
08/02/2020 20:00,0,967.96875,0,1687.5,496.124031,2.9,8.7,1750,34,2183.624031,1750,0
08/02/2020 20:30,0,868.90625,0,1531.25,589.1472868,2.9,8.7,1751,34,2120.397287,1751,0
08/02/2020 21:00,0,820.3125,0,1500,666.6666667,2.6,9.5,1752,34,2166.666667,1752,0
08/02/2020 21:30,0,721.40625,0,1437.5,674.4186047,2.6,9.5,1753,30.485,2111.918605,1753,0
08/02/2020 22:00,0,671.40625,0,1375,744.1860465,2.3,10.4,1754,26.97,2119.186047,1754,0
08/02/2020 22:30,0,622.5,0,1312.5,759.6899225,2.3,10.4,1755,24.435,2072.189922,1755,0
08/02/2020 23:00,0,575.9375,0,1250,852.7131783,2.6,11.4,1756,21.9,2102.713178,1756,0
08/02/2020 23:30,0,478.59375,0,1125,868.2170543,2.6,11.4,1757,17.675,1993.217054,1757,0
09/02/2020 00:00,0,422.5,0,1031.25,968.9922481,2.9,11.5,1758,13.45,2000.242248,1758,0
09/02/2020 00:30,0,353.28125,0,937.5,1031.007752,2.9,11.5,1759,12.69,1968.507752,1759,0
09/02/2020 01:00,0,353.28125,0,937.5,1069.767442,3.3,10.5,1760,11.93,2007.267442,1760,0
09/02/2020 01:30,0,340.78125,0,906.25,1162.790698,3.3,10.5,1761,9.96,2069.040698,1761,0
09/02/2020 02:00,0,344.53125,0,843.75,1178.294574,3.1,12.6,1762,7.99,2022.044574,1762,0
09/02/2020 02:30,0,395.15625,0,906.25,1193.79845,3.1,12.6,1763,7.265,2100.04845,1763,0
09/02/2020 03:00,0,395.15625,0,906.25,1286.821705,3.6,14.4,1764,6.54,2193.071705,1764,0
09/02/2020 03:30,0,445.15625,0,937.5,1325.581395,3.6,14.4,1765,5.375,2263.081395,1765,0
09/02/2020 04:00,0,495,0,1031.25,1317.829457,4,14.5,1766,4.21,2349.079457,1766,0
09/02/2020 04:30,0,444.53125,0,906.25,1317.829457,4,14.5,1767,4.605,2224.079457,1767,0
09/02/2020 05:00,0,501.5625,0,906.25,1286.821705,4.2,13.7,1768,5,2193.071705,1768,0
09/02/2020 05:30,0,507.96875,0,906.25,1224.806202,4.2,13.7,1769,8.225,2131.056202,1769,0
09/02/2020 06:00,42.34375,557.1875,0,968.75,1170.542636,4.3,15.3,1770,11.45,2139.292636,1770,0
09/02/2020 06:30,135.15625,606.25,125,1031.25,1147.286822,4.3,15.3,1771,14.46,2303.536822,1771,0
09/02/2020 07:00,226.25,705,250,1156.25,1108.527132,4.8,15.5,1772,17.47,2514.777132,1772,0
09/02/2020 07:30,310.15625,804.0625,375,1281.25,1007.751938,4.8,15.5,1773,26.17,2664.001938,1773,0
09/02/2020 08:00,402.34375,902.8125,500,1437.5,922.4806202,5.3,15.6,1774,34.87,2859.98062,1774,0
09/02/2020 08:30,487.8125,1002.34375,625,1593.75,829.4573643,5.3,15.6,1775,34.185,3048.207364,1775,0
09/02/2020 09:00,570.78125,1059.53125,750,1687.5,751.9379845,5.7,16.2,1776,33.5,3189.437984,1776,0
09/02/2020 09:30,660.78125,1105.625,875,1781.25,744.1860465,5.7,16.2,1777,35.86,3400.436047,1777,0
09/02/2020 10:00,743.4375,1153.28125,1000,1875,651.1627907,5.9,17.7,1778,38.22,3526.162791,1778,0
09/02/2020 10:30,830.15625,1201.875,1125,1937.5,635.6589147,5.9,17.7,1779,40.61,3698.158915,1779,0
09/02/2020 11:00,907.8125,1250.9375,1218.75,2000,534.8837209,6.2,19.2,1780,43,3753.633721,1780,0
09/02/2020 11:30,994.53125,1300.78125,1343.75,2062.5,519.379845,6.2,19.2,1781,44,3925.629845,1781,0
09/02/2020 12:00,1070.78125,1400,1468.75,2250,418.6046512,6.7,18,1782,45,4137.354651,1782,-125.8408475
09/02/2020 12:30,1148.125,1442.8125,1593.75,2343.75,356.5891473,6.7,18,1783,42.81,4294.089147,1783,-367.1197233
09/02/2020 13:00,1236.40625,1486.5625,1718.75,2437.5,325.5813953,6.8,18,1784,40.62,4481.831395,1784,-589.0777586
09/02/2020 13:30,1272.34375,1485.9375,1843.75,2437.5,232.5581395,6.8,18,1785,38.86,4513.80814,1785,-626.6185329
09/02/2020 14:00,1260.3125,1485.625,1843.75,2437.5,217.0542636,7.3,16,1786,37.1,4498.304264,1786,-631.6234902
09/02/2020 14:30,1245.3125,1486.71875,1843.75,2437.5,201.5503876,7.3,16,1787,34.04,4482.800388,1787,-636.6575719
09/02/2020 15:00,1243.59375,1487.65625,1843.75,2437.5,124.0310078,7,14.4,1788,30.98,4405.281008,1788,-631.8972606
09/02/2020 15:30,1221.5625,1488.4375,1843.75,2437.5,93.02325581,7,14.4,1789,33.49,4374.273256,1789,-632.2933541
09/02/2020 16:00,1216.875,1488.59375,1843.75,2437.5,162.7906977,5.8,13.5,1790,36,4444.040698,1790,-641.9275623
09/02/2020 16:30,1202.8125,1489.21875,1843.75,2437.5,162.7906977,5.8,13.5,1791,43,4444.040698,1791,-642.1780332
09/02/2020 17:00,1179.6875,1489.375,1812.5,2437.5,100.7751938,6.1,13.8,1792,50,4350.775194,1792,-633.0564165
09/02/2020 17:30,1165.15625,1490.46875,1781.25,2437.5,193.7984496,6.1,13.8,1793,47.2,4412.54845,1793,-628.5320138
09/02/2020 18:00,1146.25,1490.46875,1750,2468.75,193.7984496,6.1,11.4,1794,44.4,4412.54845,1794,-628.8844204
09/02/2020 18:30,1132.96875,1490.3125,1750,2468.75,224.8062016,6.1,11.4,1795,38.16,4443.556202,1795,-638.6846384
09/02/2020 19:00,1096.25,1489.84375,1687.5,2468.75,224.8062016,6.2,11.2,1796,31.92,4381.056202,1796,-658.4772961
09/02/2020 19:30,1082.5,1490.46875,1656.25,2437.5,248.0620155,6.2,11.2,1797,28.94,4341.812016,1797,-673.0465628
09/02/2020 20:00,1069.0625,1490.15625,1625,2406.25,255.8139535,4.9,11.6,1798,25.96,4287.063953,1798,-687.6274792
09/02/2020 20:30,1030.625,1490.3125,1593.75,2375,263.5658915,4.9,11.6,1799,25.4,4232.315891,1799,-702.6656505
09/02/2020 21:00,1012.65625,1490.46875,1562.5,2375,294.5736434,5.3,10.8,1800,24.84,4232.073643,1800,-698.2227965
09/02/2020 21:30,981.875,1490.46875,1531.25,2375,294.5736434,5.3,10.8,1801,22.41,4200.823643,1801,-674.9221817
09/02/2020 22:00,955.46875,1490.15625,1500,2375,325.5813953,4.4,11.2,1802,19.98,4200.581395,1802,-656.3207168
09/02/2020 22:30,930.78125,1489.84375,1468.75,2375,418.6046512,4.4,11.2,1803,20.1,4262.354651,1803,-652.0118355
09/02/2020 23:00,860.625,1489.0625,1375,2375,441.8604651,3.1,13,1804,20.22,4191.860465,1804,-572.1612382
09/02/2020 23:30,779.84375,1488.28125,1250,2375,488.372093,3.1,13,1805,14.225,4113.372093,1805,-478.184067
10/02/2020 00:00,710.9375,1488.90625,1125,2375,581.3953488,3.1,10.6,1806,8.23,4081.395349,1806,-383.9593373
10/02/2020 00:30,644.0625,1488.75,1031.25,2406.25,589.1472868,3.1,10.6,1807,7.855,4026.647287,1807,-289.7113081
10/02/2020 01:00,575.9375,1488.4375,937.5,2406.25,612.4031008,2.4,10.1,1808,7.48,3956.153101,1808,-195.4894909
10/02/2020 01:30,508.125,1488.90625,843.75,2375,705.4263566,2.4,10.1,1809,4.885,3924.176357,1809,-82.14779228
10/02/2020 02:00,443.75,1489.0625,750,2375,759.6899225,2.6,10.2,1810,2.29,3884.689922,1810,0
10/02/2020 02:30,409.0625,1488.90625,687.5,2375,759.6899225,2.6,10.2,1811,2.215,3822.189922,1811,0
10/02/2020 03:00,433.28125,1488.75,718.75,2375,744.1860465,1.7,10.4,1812,2.14,3837.936047,1812,0
10/02/2020 03:30,461.71875,1488.75,781.25,2375,736.4341085,1.7,10.4,1813,4.9,3892.684109,1813,0
10/02/2020 04:00,511.09375,1488.4375,843.75,2375,674.4186047,1.2,10.3,1814,7.66,3893.168605,1814,0
10/02/2020 04:30,549.84375,1488.75,906.25,2375,674.4186047,1.2,10.3,1815,10.13,3955.668605,1815,0
10/02/2020 05:00,599.0625,1488.90625,968.75,2375,674.4186047,0.6,10.3,1816,12.6,4018.168605,1816,0
10/02/2020 05:30,648.125,1488.4375,1031.25,2375,658.9147287,0.6,10.3,1817,19.885,4065.164729,1817,0
10/02/2020 06:00,689.6875,1487.96875,1093.75,2375,658.9147287,0.3,9.8,1818,27.17,4127.664729,1818,0
10/02/2020 06:30,689.6875,1389.21875,1062.5,2218.75,627.9069767,0.3,9.8,1819,32.185,3909.156977,1819,0
10/02/2020 07:00,788.28125,1389.375,1218.75,2250,627.9069767,-0.7,11.5,1820,37.2,4096.656977,1820,0
10/02/2020 07:30,887.1875,1388.59375,1375,2281.25,604.6511628,-0.7,11.5,1821,36.9,4260.901163,1821,0
10/02/2020 08:00,986.40625,1389.375,1531.25,2250,596.8992248,-1.2,11.3,1822,36.6,4378.149225,1822,0
10/02/2020 08:30,1085.625,1389.21875,1687.5,2250,589.1472868,-1.2,11.3,1823,35.26,4526.647287,1823,0
10/02/2020 09:00,1185.46875,1389.6875,1812.5,2250,558.1395349,-0.2,11.1,1824,33.92,4620.639535,1824,0
10/02/2020 09:30,1284.6875,1389.6875,1937.5,2250,627.9069767,-0.2,11.1,1825,32.465,4815.406977,1825,0
10/02/2020 10:00,1367.96875,1389.375,2093.75,2250,596.8992248,0.4,9.9,1826,31.01,4940.649225,1826,0
10/02/2020 10:30,1380.625,1388.59375,2125,2281.25,503.875969,0.4,9.9,1827,30.495,4910.125969,1827,0
10/02/2020 11:00,1387.5,1388.4375,2156.25,2312.5,480.620155,1.8,10.6,1828,29.98,4949.370155,1828,0
10/02/2020 11:30,1387.03125,1388.4375,2156.25,2343.75,503.875969,1.8,10.6,1829,31.945,5003.875969,1829,0
10/02/2020 12:00,1387.03125,1387.8125,2156.25,2375,410.8527132,3,12.5,1830,33.91,4942.102713,1830,0
10/02/2020 12:30,1387.03125,1386.09375,2156.25,2406.25,403.1007752,3,12.5,1831,33.955,4965.600775,1831,0
10/02/2020 13:00,1387.34375,1386.09375,2156.25,2437.5,372.0930233,3.4,11.7,1832,34,4965.843023,1832,0
10/02/2020 13:30,1387.34375,1386.25,2156.25,2468.75,279.0697674,3.4,11.7,1833,32.48,4904.069767,1833,0
10/02/2020 14:00,1486.09375,1485.3125,2312.5,2656.25,224.8062016,-0.3,8.9,1834,30.96,5193.556202,1834,0
10/02/2020 14:30,1486.40625,1485.46875,2312.5,2656.25,224.8062016,-0.3,8.9,1835,31.18,5193.556202,1835,0
10/02/2020 15:00,1486.875,1485.625,2312.5,2656.25,224.8062016,-0.6,3.5,1836,31.4,5193.556202,1836,0
10/02/2020 15:30,1486.5625,1484.375,2312.5,2656.25,224.8062016,-0.6,3.5,1837,35.7,5193.556202,1837,0
10/02/2020 16:00,1486.25,1484.375,2312.5,2656.25,217.0542636,-4.4,8,1838,40,5185.804264,1838,0
10/02/2020 16:30,1480,1483.28125,2343.75,2656.25,217.0542636,-4.4,8,1839,42.6,5217.054264,1839,0
10/02/2020 17:00,1460.3125,1483.125,2343.75,2656.25,217.0542636,-2.5,3.1,1840,45.2,5217.054264,1840,-40.6327039
10/02/2020 17:30,1444.375,1483.75,2312.5,2656.25,139.5348837,-2.5,3.1,1841,46.345,5108.284884,1841,-107.7663539
10/02/2020 18:00,1419.6875,1484.0625,2281.25,2625,139.5348837,-4.3,6.4,1842,47.49,5045.784884,1842,-184.6186733
10/02/2020 18:30,1393.28125,1484.0625,2187.5,2593.75,139.5348837,-4.3,6.4,1843,44.815,4920.784884,1843,-242.4093603
10/02/2020 19:00,1365.78125,1484.53125,2125,2562.5,139.5348837,-2.9,6.2,1844,42.14,4827.034884,1844,-328.8609384
10/02/2020 19:30,1315.625,1484.6875,2062.5,2531.25,139.5348837,-2.9,6.2,1845,38.17,4733.284884,1845,-396.6411528
10/02/2020 20:00,1276.71875,1485.9375,2000,2500,139.5348837,-3.1,9.1,1846,34.2,4639.534884,1846,-445.0917892
10/02/2020 20:30,1227.5,1486.09375,1937.5,2468.75,139.5348837,-3.1,9.1,1847,32.55,4545.784884,1847,-493.7550346
10/02/2020 21:00,1178.4375,1485.78125,1875,2437.5,139.5348837,-3.3,9.7,1848,30.9,4452.034884,1848,-504.2251165
10/02/2020 21:30,1129.375,1485.78125,1812.5,2406.25,69.76744186,-3.3,9.7,1849,25.45,4288.517442,1849,-514.6893735
10/02/2020 22:00,1089.6875,1485.78125,1718.75,2375,69.76744186,-3.8,11.5,1850,20,4163.517442,1850,-534.5286305
10/02/2020 22:30,1052.65625,1485.78125,1656.25,2343.75,69.76744186,-3.8,11.5,1851,14.945,4069.767442,1851,-563.8681229
10/02/2020 23:00,1029.6875,1486.25,1593.75,2343.75,69.76744186,-3.4,10,1852,9.89,4007.267442,1852,-592.9367572
10/02/2020 23:30,980.78125,1486.875,1500,2343.75,0,-3.4,10,1853,13.685,3843.75,1853,-574.7372106
11/02/2020 00:00,960.46875,1487.65625,1437.5,2343.75,0,-3.2,11.5,1854,17.48,3781.25,1854,-613.3002555
11/02/2020 00:30,930.9375,1487.65625,1406.25,2343.75,0,-3.2,11.5,1855,17.195,3750,1855,-594.7512147
11/02/2020 01:00,912.03125,1487.1875,1375,2343.75,0,-2.6,10,1856,16.91,3718.75,1856,-614.211853
11/02/2020 01:30,900.3125,1487.03125,1343.75,2343.75,0,-2.6,10,1857,13.715,3687.5,1857,-604.8834522
11/02/2020 02:00,890.625,1487.5,1343.75,2343.75,0,-2.5,10.4,1858,10.52,3687.5,1858,-643.2542753
11/02/2020 02:30,909.21875,1487.03125,1343.75,2343.75,0,-2.5,10.4,1859,10.555,3687.5,1859,-642.9164309
11/02/2020 03:00,945,1487.65625,1375,2343.75,0,-2.7,10.2,1860,10.59,3718.75,1860,-651.7875767
11/02/2020 03:30,983.125,1487.96875,1437.5,2343.75,0,-2.7,10.2,1861,11.815,3781.25,1861,-660.6208607
11/02/2020 04:00,1032.34375,1487.65625,1500,2343.75,0,-2.6,10.2,1862,13.04,3843.75,1862,-659.7092633
11/02/2020 04:30,1080.78125,1488.28125,1562.5,2375,0,-2.6,10.2,1863,16.495,3937.5,1863,-630.1455121
11/02/2020 05:00,1130.46875,1488.90625,1625,2375,0,-3.2,11.6,1864,19.95,4000,1864,-600.5584613
11/02/2020 05:30,1170.15625,1488.75,1718.75,2406.25,0,-3.2,11.6,1865,25.15,4125,1865,-532.9733812
11/02/2020 06:00,1206.71875,1489.375,1781.25,2406.25,0,-3,11.3,1866,30.35,4187.5,1866,-446.3324937
11/02/2020 06:30,1230.15625,1490.15625,1843.75,2437.5,0,-3,11.3,1867,34.15,4281.25,1867,-340.8338455
11/02/2020 07:00,1279.0625,1489.375,1937.5,2437.5,0,-3.2,11.6,1868,37.95,4375,1868,-292.1880748
11/02/2020 07:30,1304.84375,1487.65625,2000,2437.5,0,-3.2,11.6,1869,39.455,4437.5,1869,-196.2420861
11/02/2020 08:00,1353.75,1487.65625,2062.5,2437.5,0,-3.1,11.4,1870,40.96,4500,1870,-118.9325118
11/02/2020 08:30,1388.90625,1487.1875,2125,2437.5,0,-3.1,11.4,1871,40.73,4562.5,1871,-22.78847642
